Main_PRID,Language,Extracted_PRID,Extracted_Language
1564348,NaN,1564407,Gujarati
1564348,NaN,1564437,Tamil
1564348,NaN,1564520,Kannada
1564349,NaN,1564436,Tamil
1564349,NaN,1564521,Kannada
1564350,NaN,1564573,Assamese
1564350,NaN,1564483,Urdu
1564350,NaN,1564542,Hindi
1564350,NaN,1564470,Marathi
1564350,NaN,1564532,Bengali
1564350,NaN,1564389,Gujarati
1564350,NaN,1564430,Tamil
1564350,NaN,1564452,Kannada
1564350,NaN,1564712,Malayalam
1564351,NaN,1564718,Malayalam
1564351,NaN,1564574,Assamese
1564351,NaN,1564488,Urdu
1564351,NaN,1564466,Marathi
1564351,NaN,1564487,Bengali
1564351,NaN,1564392,Gujarati
1564351,NaN,1564426,Tamil
1564351,NaN,1564554,Telugu
1564351,NaN,1564454,Kannada
1564352,NaN,1564553,Hindi
1564352,NaN,1564429,Tamil
1564352,NaN,1564453,Kannada
1564353,NaN,1564494,Urdu
1564353,NaN,1564427,Tamil
1564353,NaN,1564557,Telugu
1564353,NaN,1564455,Kannada
1564354,NaN,1564917,Assamese
1564354,NaN,1564497,Urdu
1564354,NaN,1564465,Marathi
1564354,NaN,1564504,Bengali
1564354,NaN,1564390,Gujarati
1564354,NaN,1564409,Tamil
1564354,NaN,1564518,Kannada
1564354,NaN,1564738,Malayalam
1564355,NaN,1564561,Telugu
1564355,NaN,1564456,Kannada
1564355,NaN,1564740,Malayalam
1564355,NaN,1564567,Assamese
1564355,NaN,1564491,Urdu
1564355,NaN,1564471,Marathi
1564355,NaN,1564501,Bengali
1564355,NaN,1564387,Gujarati
1564355,NaN,1564423,Tamil
1564356,NaN,1564495,Urdu
1564356,NaN,1564408,Tamil
1564356,NaN,1564519,Kannada
1564357,NaN,1564457,Kannada
1564357,NaN,1564498,Urdu
1564357,NaN,1564424,Tamil
1564357,NaN,1564563,Telugu
1564358,NaN,1564739,Malayalam
1564358,NaN,1564401,Assamese
1564358,NaN,1564499,Urdu
1564358,NaN,1564464,Marathi
1564358,NaN,1564514,Bengali
1564358,NaN,1564388,Gujarati
1564358,NaN,1564399,Tamil
1564358,NaN,1564550,Telugu
1564358,NaN,1564458,Kannada
1564359,NaN,1564500,Urdu
1564359,NaN,1564398,Tamil
1564359,NaN,1564549,Telugu
1564359,NaN,1564459,Kannada
1564360,NaN,NaN,NaN
1564361,NaN,NaN,NaN
1564362,NaN,NaN,NaN
1564363,NaN,NaN,NaN
1564364,NaN,NaN,NaN
1564365,NaN,NaN,NaN
1564366,NaN,NaN,NaN
1564368,NaN,NaN,NaN
1564369,NaN,NaN,NaN
1564370,NaN,NaN,NaN
1564371,NaN,NaN,NaN
1564372,NaN,NaN,NaN
1564373,NaN,NaN,NaN
1564374,NaN,NaN,NaN
1564375,NaN,NaN,NaN
1564376,NaN,NaN,NaN
1564377,NaN,1564472,Marathi
1564377,NaN,1564638,Hindi
1564377,NaN,1564476,Bengali
1564377,NaN,1564438,Kannada
1564378,NaN,NaN,NaN
1564379,NaN,NaN,NaN
1564380,NaN,NaN,NaN
1564381,NaN,NaN,NaN
1564382,NaN,1564585,Assamese
1564382,NaN,1564528,Tamil
1564382,NaN,1564502,Urdu
1564382,NaN,1564562,Marathi
1564382,NaN,1565156,Hindi
1564382,NaN,1564596,Bengali
1564382,NaN,1564393,Gujarati
1564382,NaN,1564565,Telugu
1564382,NaN,1564394,Kannada
1564412,NaN,1563731,English
1564412,NaN,1563763,Urdu
1564412,NaN,1564106,Marathi
1564412,NaN,1563786,Hindi
1564412,NaN,1563736,Gujarati
1564412,NaN,1563792,Tamil
1564412,NaN,1563866,Kannada
1564418,NaN,1563693,English
1564418,NaN,1563764,Urdu
1564418,NaN,1563789,Hindi
1564418,NaN,1563717,Gujarati
1564418,NaN,1563729,Tamil
1564418,NaN,1563739,Kannada
1564421,NaN,1553425,Bengali
1564421,NaN,1554870,Tamil
1564421,NaN,1553239,English
1564421,NaN,1554471,Marathi
1564435,NaN,1564610,Urdu
1564435,NaN,1564560,Hindi
1564435,NaN,1564578,Marathi
1564445,NaN,1587659,Assamese
1564445,NaN,1564971,Hindi
1564445,NaN,1564973,Marathi
1564450,NaN,1569309,Assamese
1564450,NaN,1564719,Urdu
1564450,NaN,1564783,Marathi
1564479,NaN,1564655,Urdu
1564479,NaN,1564579,Marathi
1564479,NaN,1564537,Hindi
